electrical demand,hot water demand,space heating demand
35.5092,1.67104,3.12618
34.6758,25.6732,43.366
33.4644,8.59003,9.22577
36.2777,38.1858,3.10381
34.3331,18.7544,0
38.5347,9.26277,0
36.5908,26.4517,0
48.8494,42.9004,0
42.389,0.676247,0
34.2199,11.1421,0
47.4129,12.4085,0
34.2137,2.1156,0
46.9093,2.74979,0
41.7374,13.5352,0
33.691,13.2673,0
44.9785,3.42889,0
44.2532,1.26901,0
45.9297,13.3573,0
42.6528,172.157,0
54.3118,76.3698,0
77.4103,69.8814,0
58.1242,26.4228,0
59.2817,4.23078,0
44.0126,3.22252,0
60.9905,36.4159,0
90.1376,0.632704,0
60.7708,1.30356,0.291102
61.2806,49.638,1.67122
56.1218,0,0
53.0753,7.05436,0
49.4913,12.913,0
50.5888,0.687008,0
49.9892,0.295282,0
42.769,0,0
44.1107,0.0521086,0
36.8209,0,0
37.0144,0,0
33.774,0,0
31.3096,0,0
38.6331,0,0
30.7104,0,0
33.0873,0,0
36.0768,0,0
32.8081,0,0
36.937,0,0
28.9595,0,0
29.9566,0,6.15319
37.255,0,1.73679
29.3655,22.5177,0
37.897,1.73934,0
31.8459,14.5503,0.883993
37.0094,12.6053,0
37.3287,55.6822,0
34.9333,106.412,0
55.786,219.607,0
48.4109,445.912,0
87.6113,31.7486,0
171.386,18.6184,0
53.1408,59.6964,0
48.6744,46.744,0
161.834,5.55902,0
99.693,20.0457,0
90.176,14.0115,0
48.9908,3.21776,0
45.6546,16.9694,0
56.5749,4.08308,0
58.5847,22.8758,0
57.9684,38.0298,0
49.1305,62.4527,0
57.1196,35.6632,0
74.2344,113.229,0.16267
60.5789,208.865,0.645483
55.6892,77.7272,1.07586
57.5772,0.264635,1.22885
61.9649,0.333082,1.73338
60.5211,22.7234,0.573957
67.8019,4.73163,0
65.0287,0.246425,0
67.5539,4.14323,0
59.4523,0.858387,0
51.374,0.618894,0
50.1483,0.237504,0
46.4169,0,0
35.0417,0,0
34.5498,0,0
39.7208,0,0
33.666,0,0
33.5438,0,0
34.488,0,0
33.8281,0,0
36.8314,0,0
27.2859,0,0
39.3357,0,1.42078
31.0641,0,104.325
26.1595,184.862,54.95
49.1328,22.761,20.4927
39.3916,686.052,0.8127
60.4837,25.9155,0.285917
31.9147,3.85291,0
34.1632,13.0261,0
39.8398,93.1152,0
50.0486,22.7264,0
87.3519,30.2258,0
121.234,26.0016,0
69.3292,255.323,0
46.6331,48.0404,0
60.3646,37.9747,0
41.4172,57.5587,0
34.3209,6.20466,0
35.2637,14.9157,0
41.4597,4.23808,0
34.3059,2.56305,0
38.6413,14.0847,0
42.6052,23.1701,0
59.2166,10.4436,0
39.6019,15.885,0
49.8284,9.17224,0
48.0973,31.8813,0
51.9681,9.37495,0.780283
56.5158,81.1299,3.52921
53.5662,1.17359,6.01827
69.8519,2.13524,9.12761
51.4178,10.4516,16.1067
51.498,0.583029,19.6998
55.2499,0.222923,0
49.0792,5.01306,0
52.24,28.4584,0
52.501,0.649147,0
43.2352,12.1305,0
50.5114,61.6588,0
41.0863,1.88746,0
44.8202,0.333082,0
35.7029,0,0
33.8446,0,0
42.997,0,0
30.409,0,0
31.6669,0.0370091,0
33.7939,0,25.7906
34.6767,0,9.14452
30.7766,0,1.11204
35.7382,0.0534384,12.5141
34.8854,0.849077,71.2337
30.4932,1.79909,35.3636
32.8286,13.8263,34.6326
34.3922,35.8362,76.6226
39.6177,36.7594,14.5686
33.8397,13.3952,14.2982
46.5604,14.537,10.2617
57.7907,10.2542,0.592075
31.3713,218.073,0.864087
37.8194,10.8637,0.954325
34.4763,7.42797,3.43182
36.2834,0.911482,0.215149
52.3758,17.9775,0
38.9204,3.10606,0
72.893,6.08672,0
42.1635,3.93137,0
40.1217,14.7559,0
70.6469,69.3779,0.148338
35.6631,4.24576,0.297665
44.9013,0.236174,1.48197
39.4103,2.61632,4.9997
44.3197,10.94,12.4153
49.3733,13.6491,1.85575
41.6758,41.7822,2.46183
52.7007,116.131,5.65917
74.7985,5.4561,23.3495
79.5327,26.7045,19.9623
77.7168,294.785,29.3802
79.9012,10.3633,29.3813
60.5606,0.883373,127.73
60.4656,11.0294,80.0689
119.911,519.256,0
131.927,3.55486,0
60.9333,0.171479,0
53.9381,0.0356256,0
57.0108,0,0
43.0092,0,0
41.464,0,0
41.4755,0,0
33.5397,0,0
41.7001,0,0
32.9932,0,0
33.9202,0,0
35.1758,0,0
31.4149,0,0
44.638,0,0
24.2011,0,0
35.7356,0,14.9376
30.7013,0.0534384,10.5233
29.3698,0,40.9625
33.9205,19.2905,497.956
31.5636,186.373,24.506
60.2739,9.31707,15.7767
62.028,17.1098,2.84409
46.5128,53.5998,3.53735
40.8995,77.7189,2.24062
46.4491,31.2194,0
52.6738,48.2363,0
44.8424,472.086,0
42.8517,5.19647,0
31.5457,4.25215,0
48.9471,2.42289,0
43.9623,30.5007,0
49.5829,1.88586,0
35.0822,3.32561,0
32.1792,4.9425,0
43.202,4.23988,0
29.9357,3.50133,0
50.3262,14.4347,0
61.5263,45.2691,0
54.5808,107.326,0
167.451,40.6887,0
83.118,2.9949,0.363214
52.3453,12.2958,1.61191
62.695,44.2624,2.04343
83.9944,2.06543,6.38586
81.7424,147.04,17.4096
85.9562,51.3819,73.7673
79.6602,0.416823,86.3207
66.4908,0,0
58.0823,4.84547,0
53.5884,11.7774,0
50.321,0.0370091,0
43.1913,0.0171479,0
41.7996,0,0
39.2808,0,0
34.9113,0,0
33.2868,0,0
36.1883,0,0
30.2015,0,0
35.0679,0,0
34.0496,0.089064,0
31.6801,0,14.2612
36.6107,0,0
36.7119,79.1509,424.019
61.9719,440.002,112.155
39.5831,11.4511,110.086
31.1714,41.2679,50.3478
39.3504,49.5708,25.5414
31.9745,0.259023,39.3554
34.1377,1.70721,11.1538
37.8869,6.18306,0.924919
30.1195,21.9069,2.31941
33.8676,13.4888,0
28.9095,33.911,0
34.3434,22.3204,0
37.0122,11.2181,0
35.1989,6.8116,0
35.0668,71.9983,0
51.4096,23.4553,0
57.8268,25.9632,0
39.8866,29.2646,0
124.703,5.41176,0
35.3864,22.8886,0
53.512,7.83863,0
37.8964,1.98114,0
58.752,5.79989,0
43.047,68.4937,0
81.4749,13.0153,0
73.4153,10.7848,0
39.8685,38.1479,0.0575534
57.91,8.97068,1.70239
61.295,0.723808,1.90464
54.9851,23.8012,4.90048
63.2857,120.221,7.41737
67.3811,1.42786,15.0572
55.5026,1.44968,16.9767
47.0869,0,0
57.8276,1.8533,0
203.177,0.268651,0
65.8393,0.231352,0
61.2873,0.0527735,0
55.0576,0.527146,0
46.0545,0,0
32.1529,0,0
35.6203,0,0
34.8407,0,0
33.966,0,0
38.8795,0,0
28.3301,0,0
38.8478,0,0
28.6418,0,0
35.7255,0,0
33.79,0,2.92218
34.7621,0,6.24806
32.5574,3.72986,36.6262
36.7109,0.786914,34.1498
36.4771,14.8801,9.22039
52.2733,65.8558,0.664654
31.8391,689.568,1.36559
32.5089,8.19732,0
36.611,15.4353,0
53.9908,88.6595,0
118.64,106.924,0
145.241,51.414,0
32.6562,8.96993,0
45.66,12.8841,0
42.2672,5.31366,0
35.9545,15.9846,0
40.1275,7.20194,0
34.5646,4.45457,0
35.9608,33.1617,0
43.6021,4.11196,0
28.961,88.9175,0
54.397,1.85336,0
67.2142,15.4207,0
55.9874,18.9926,0
77.9321,22.371,0
54.094,16.4752,0
51.5587,16.0583,0
56.061,148.451,0
92.2079,10.0153,1.13024
90.9971,50.4145,1.79527
90.5039,138.099,2.37259
112.202,0,64.7115
77.8467,7.96838,0
61.3179,12.4871,0
56.2256,5.0919,0
57.9999,0.225636,0
41.3553,0,0
37.7841,0,0
38.8838,0,0
33.4727,0,0
37.0303,0,0
32.8585,0,0
38.0051,0,0
35.8588,0,0
28.5668,0,0
36.6841,0,0
32.571,0,0
28.7868,0,0
36.4365,0,3.79579
31.9822,0,16.7672
35.5228,0,14.4945
36.464,18.6301,171.632
31.5824,4.26861,5.09259
50.551,1.02098,0.726827
31.4667,11.808,52.6182
31.6408,36.6994,0
37.1597,17.4983,0
32.7227,19.553,0
41.5212,74.9453,0
40.459,18.4663,0
36.9342,59.2156,0
53.1374,30.8638,0
51.5799,7.57081,0
80.3885,5.53346,0
63.5459,499.029,0
42.2931,0.459834,0
48.9802,1.31815,0
41.3832,40.8011,0
35.8028,13.3998,0
41.6772,29.7567,0
62.422,49.0177,0
184.946,161.261,0
83.7767,78.4941,0
61.6437,16.9376,0
67.3723,5.13399,0.943848
69.5962,9.84019,1.5701
76.1545,27.2758,13.8809
76.1714,36.4917,20.6847
74.786,64.2777,24.5136
82.7542,56.1259,29.1199
69.5348,0.0356256,0
64.3337,38.5765,0
58.3471,7.29679,0
54.0429,3.01186,0
48.8586,0,0
43.8274,0,0
38.1872,0,0
45.8791,0,0
31.596,0,0
32.8684,0,0
38.7407,0,0
30.5631,0,0
36.3736,0,0
31.3165,0,0
35.2521,0,1.70725
33.0462,0,0.749639
28.5757,0,6.7351
49.4114,0,128.449
38.3482,118.175,24.6384
42.6042,529.215,55.1131
53.4869,4.78462,30.0893
49.1873,2.88051,6.14748
34.2559,241.099,0.178829
29.6137,13.8004,2.82358
35.8204,32.3866,1.26334
34.5308,37.8676,0
48.9299,16.0221,0
46.5951,1.88954,0
54.5989,15.2627,0
39.6377,38.1471,0
40.8101,21.4861,0
43.7692,50.1772,0
96.1622,77.2802,0
145.237,27.6265,0
66.2605,2.89356,0
57.4203,26.4425,0
57.7035,5.94221,0
56.7714,26.2376,0
63.8113,10.5096,0
71.3622,13.1065,0
62.1279,9.73401,0
76.5626,0.460231,0
45.4809,204.967,0
52.5094,80.6152,0
55.2526,3.55527,0.919317
58.5358,0.471343,1.60042
53.9986,0.265594,1.88152
58.4581,13.3547,1.93062
55.3098,0,0
52.764,14.2925,0
56.6181,1.98367,0
43.4414,1.85469,0
52.122,0,0
45.2811,0.272418,0
43.7886,0.0178128,0
46.7476,0,0
36.9136,0,0
34.8188,0,0
37.366,0,0
38.2522,0,0
30.5608,0,0
34.7594,0,1.07968
30.2354,0,0.519402
36.8866,0.0178128,0.473935
33.5631,0.27313,13.1129
29.0141,160.727,5.31596
46.7278,1.18752,94.1431
28.9999,0.100939,3.44212
34.5531,6.00821,4.5209
34.6366,5.31455,7.1855
30.0459,3.95987,1.10157
37.6354,26.3992,0
26.1147,24.0876,0
35.6456,19.404,0
34.1778,35.1659,0
41.519,7.09433,0
37.4492,0.881805,0
39.0405,12.3201,0
47.4611,41.9631,0
56.3087,21.0654,0
46.8048,4.96782,0
39.7179,15.1353,0
44.6511,13.7871,0
35.5678,6.95935,0
73.0469,0.923756,0
56.9758,58.0815,0
40.4599,9.24385,0
64.1382,60.379,0
59.8762,214.962,0
64.1454,47.4275,0
42.8943,7.50322,0
43.3351,12.1438,0.783149
57.5879,4.67592,2.1056
48.8149,0,2.10198
60.0679,0.255317,4.53873
50.2719,0.171479,11.9986
65.2844,483.323,0
193.455,1.85469,0
171.383,0.1207,0
69.9989,1.27235,0
46.6848,0.842569,0
51.5624,0.0370091,0
39.9985,0,0
34.4077,0,0
42.8371,0,0
33.1303,0,0
34.3611,0,0
37.1368,0,0
29.3695,0,0
34.1007,0,0
30.5437,0,0
35.6946,0,7.80294
37.6796,1.11033,7.87783
30.7248,0.302818,26.9669
31.3503,1.84526,81.5185
37.1566,1.38454,19.6914
36.3314,38.6011,173.793
46.5838,9.00484,1.81769
42.6717,12.22,0
54.9187,43.3243,14.1974
42.4844,2.55618,1.51644
40.7849,22.7639,0
37.0898,4.87672,0
36.4114,52.4808,0
27.4809,7.23591,0
44.5723,2.60395,0
41.1943,6.14328,0
39.5674,2.9571,0
45.2054,98.3003,0
47.4941,25.5985,0
50.9058,389.274,0
38.3504,51.4669,0
49.9701,1.76578,0
55.1728,16.0226,0
53.6372,35.5945,0
218.743,14.0101,0
77.6314,32.0006,0
77.1482,143.334,1.64694
62.9009,289.754,5.20257
79.5028,27.8257,5.35225
95.6646,46.0674,35.3802
99.2918,151.839,43.6312
90.8012,1.76336,49.6385
82.5755,0.0370091,64.1759
84.0983,0.0342958,0
52.1668,10.2087,0
56.7248,0.171479,0
50.2558,1.78338,0
41.7812,0,0
51.1753,0,0
39.7255,0.0356256,0
38.6044,0,0
35.9709,0,0
29.9048,0,0
44.2067,0,0
30.3303,0,0
36.8337,0,0
34.3953,0,0
29.8614,0,0
36.9034,0,17.4581
28.9507,0.0356256,30.0058
42.2593,0.089064,236.27
33.4908,15.5236,120.378
32.0565,7.75658,102.332
42.2253,52.9874,78.554
40.8609,466.923,163.943
44.5165,76.5538,135.232
62.5392,16.2692,91.536
47.698,17.9323,79.0563
30.8612,38.2089,32.6014
37.7787,37.89,43.7968
40.905,160.806,32.0631
39.6395,24.0068,8.88532
49.421,35.2977,6.23083
28.5932,61.075,0
39.5065,32.1738,0
66.0414,10.9205,0
47.0873,8.65757,0
38.1185,26.0141,0
35.6109,2.21995,0
40.0622,135.272,0
34.7613,64.1785,0
52.1074,20.4416,0
50.0676,24.4144,0
74.5963,49.2226,0.424622
61.1653,25.1318,1.60096
82.6112,12.3794,14.6983
76.2555,3.67083,18.5212
66.1665,0.721831,21.2209
57.5028,1.16367,21.7539
63.6401,4.34482,28.4599
69.8542,11.9487,52.347
58.2333,0.291514,0
65.5536,6.93241,0
45.5189,13.3513,0
45.4153,0.298171,0
50.1603,0.0342958,0
38.4391,0,0
44.1801,0,0
37.6849,0,0
33.8916,0,0
41.149,0,0
30.0145,0,0
38.2705,0,0
31.653,0.0534384,0
32.1096,0,3.76035
39.3476,0.302818,1.332
26.5655,0,0
39.7162,0.819389,5.87622
28.4006,0,5.53414
32.4413,8.89942,153.405
31.1151,2.71978,84.0712
33.6093,3.25381,0.589557
36.9933,178.23,0
38.9943,56.3974,5.02044
35.9593,42.8307,0
36.2273,51.4006,0
52.5692,2.75869,0
45.7519,36.5274,0
40.7926,394.031,0
41.192,80.3517,0
40.364,3.90573,0
53.1394,8.12504,0
65.1168,12.367,0
46.2885,22.2489,0
46.4417,6.97077,0
41.7503,3.94624,0
47.8435,41.4788,0
40.2428,4.40652,0
55.8776,19.87,0
60.3641,7.1318,0
50.7658,36.0731,0
50.4984,4.78387,0
49.6938,10.8787,0
51.7596,22.3783,0
60.5107,55.8559,0.672876
80.8993,28.8793,4.62488
59.7766,4.16369,6.97786
74.8768,8.7718,10.1915
67.9966,0.861488,12.3398
62.9879,127.646,0
60.23,148.678,0
48.5044,3.10546,0
58.2466,0.283434,0
42.6555,0.0171479,0
50.5804,0,0
40.4897,0,0
35.8015,0,0
43.8553,0,0
29.0887,0,0
38.9421,0,0
32.0417,0,0
32.4483,0.0356256,0
34.4229,0,4.61327
36.1043,0,1.06271
34.2073,0,0
31.2312,11.4511,20.5334
37.967,5.70811,16.625
39.2444,0,28.4452
50.4485,0.988792,43.77
60.7726,3.07135,82.7136
57.8699,10.797,9.00587
46.8448,8.95698,0.193305
32.5099,34.1771,0.0603756
44.1635,20.3982,0
31.4908,94.3086,0
37.2261,5.82579,0
32.2769,13.0719,0
76.5875,393.947,0
150.61,242.681,0
40.9699,8.8425,0
51.5055,32.125,0
163.57,16.09,0
49.6601,74.4127,0
85.3812,13.9964,0
38.1808,2.91909,0.0177365
38.884,37.5967,0.242403
39.7315,46.7355,0.646334
144.344,19.4396,0.930016
204.748,68.3168,1.00366
71.3685,22.6948,2.64007
53.7504,4.42333,2.71256
54.183,8.239,7.02397
65.614,3.1654,9.29561
66.0084,1.89188,9.47422
74.6741,50.6952,9.47662
65.7219,0.492851,9.81416
68.0142,251.906,9.74359
87.2938,96.7392,0
65.0639,16.7842,0
63.4467,0.201878,0
43.2387,2.92278,0
52.079,0.054157,0
45.0743,1.50088,0
39.7476,0.944079,0
47.3293,0.748138,0
34.5707,0.0356256,0
36.8469,0,0
33.2862,0,0
37.1449,0,0
34.7667,0.290942,0
31.7313,0,2.66709
34.533,0.546259,0
33.1914,1.16377,0
34.6105,0,1.45078
32.2449,0,0.313438
35.9,6.60855,3.96784
26.1951,5.4329,5.6829
34.7257,15.5576,40.6637
34.7516,0.495053,0
40.9279,7.96035,0
42.2916,27.989,0
38.4318,117.636,0
44.2941,214.352,0
57.2789,113.232,0
42.6164,6.62413,0
38.1313,138.448,0
32.6923,225.961,0
42.1607,8.40896,0
48.1635,17.3846,0
72.8603,28.6628,0
103.751,22.6011,0
88.5416,406.919,0
75.7091,4.74456,0
40.665,15.8942,0
57.1123,18.1162,0
79.7078,3.3565,0
56.6997,81.7149,0
51.029,72.397,0
100.229,28.9011,0
126.868,10.5071,0
63.6758,5.11433,0
85.2167,3.29563,0
70.6966,10.1771,0.0151617
59.3123,1.31423,0.696524
56.8515,0.0178128,1.6591
46.7675,1.32004,0
51.1591,0.282051,0
46.7265,2.02617,0
50.8048,0.0514437,0
44.1145,0,0
40.8642,0.546259,0
43.8968,0.237504,0
36.9593,0,0
38.9129,0,0
34.8264,0,0
36.012,0,0
35.1762,0,0
32.0227,0.0356256,0
34.7948,0,0
32.8525,0,0
32.8239,0,0
31.7293,0,2.07376
30.9775,0,0
34.3874,0,17.4982
26.3232,102.299,33.2871
45.9797,6.86387,9.81233
73.1643,3.88593,6.45168
42.967,20.9426,1.21338
46.6535,138.348,0.494069
30.0627,46.2578,1.43141
45.6933,74.5877,0.905365
40.2427,6.21444,0.590703
41.6252,15.387,0.501196
45.8964,15.1178,1.92691
31.567,8.70265,0.908679
49.2347,11.7104,1.06955
44.3679,12.3477,0.955786
51.7485,0.485414,1.15278
40.862,14.2882,1.16912
35.8501,3.75895,1.65678
40.0552,6.66071,1.75217
35.0387,9.80241,1.5751
42.6185,467.488,1.84127
65.4129,59.6219,2.63281
60.466,5.02915,7.22843
43.7896,87.6577,8.236
58.9313,171.328,46.6718
48.725,73.7488,36.8559
63.8081,51.7951,34.6976
87.6174,17.0281,71.3865
71.9324,1.75487,82.8993
83.7668,2.08181,88.695
76.2839,3.5467,94.4827
69.4233,0.510663,0
59.5313,4.12513,0
49.2835,11.8772,0
52.8158,1.50722,0
46.7071,0.0171479,0
44.0618,0.0356256,0
44.9503,0,0
33.1282,0,0
39.9466,0,0
34.7589,0,0
32.218,0,0
39.6532,0,0
23.8793,0,0
35.9092,0,0
31.3559,0,0
33.3021,0,0
32.4714,0,0
28.4465,1.81262,152.552
31.277,13.7449,94.803
28.6635,110.249,109.063
45.2546,4.98758,7.57644
33.4159,27.5596,2.1763
42.4783,6.47012,3.62751
30.337,75.91,0
41.0997,100.512,0
51.2778,564.986,1.97941
44.3175,62.6556,0.16956
54.7243,30.8986,0
125.085,4.72303,0
191.309,3.08737,0
74.0701,56.0493,0
40.9736,10.0306,0
40.9211,205.022,0
42.3609,16.113,0
65.9148,4.00366,0
44.4758,3.26981,0
51.3478,16.7846,0
62.3215,8.73838,0
76.9742,30.7777,0
58.668,3.75994,0
50.9577,55.3975,0.0320139
49.6167,177.873,1.01834
52.377,93.7586,2.98215
79.4254,84.3833,5.98482
64.9473,2.17111,29.4891
70.9421,16.6658,32.8947
69.828,6.38729,82.7503
61.6364,0,86.6994
70.0098,0.738825,0
57.9265,2.68416,0
55.6909,0.381197,0
55.4571,54.363,0
61.1664,0.0356256,0
49.344,0,0
36.9377,0,0
38.1091,0,0
38.846,0,0
33.4259,0,0
37.5445,0,0
33.9758,0,0
29.3476,0,0
35.1517,0,10
35.6088,0,6.2879
31.0482,0.0356256,3.19949
36.3011,0.201878,6.44123
30.0774,0,17.2255
39.1995,1.16377,40.2421
37.0162,6.51949,80.3684
25.0821,0.620652,109.533
36.6723,3.62329,6.99006
36.8019,17.1669,0
58.3099,103.381,0
49.8445,201.554,0.371306
40.0767,85.743,0
42.6518,429.496,0
52.5254,166.46,0
52.307,26.9033,0
171.977,54.6194,0
60.2013,30.6708,0
42.1274,18.3622,0
165.426,19.7168,0
123.175,6.74666,0
55.2694,1.22509,0
50.7788,24.0973,0
42.6568,16.4995,0
44.7237,2.57763,0
87.5313,48.9144,0
120.398,188.226,0
87.1865,43.5814,0
79.301,63.3621,0
120.638,25.1812,0
87.5586,15.1868,0.369686
70.9621,1.40977,1.34286
85.2915,0.784907,5.12087
70.48,25.8379,8.33842
67.9097,1.19692,12.5903
68.6317,10.1401,0
63.3376,0.192005,0
60.3086,0.171479,0
51.687,1.78338,0
56.4546,0.0356256,0
45.0428,0,0
42.2622,0,0
43.8146,0,0
32.7596,0,0
35.2224,0,0
33.4294,0,0
30.3542,0,0
33.6409,0,0
33.2292,0,0.844809
34.156,0,0.90812
33.5173,0.0356256,0.890326
36.5133,1.71003,14.9947
42.289,0.201878,131.316
54.0963,524.861,26.4997
87.5623,140.56,68.3241
69.5251,1.52087,20.8267
32.7604,19.898,2.66703
34.8779,173.819,0
35.4964,6.58639,1.15
30.4802,1.67319,0
31.2302,71.8078,0
33.9865,9.11523,0
31.1554,13.6648,0
31.4669,17.2582,0
37.2017,9.65202,0
34.0696,1.20445,0
30.514,2.46245,0
41.3077,9.81203,0
34.8626,12.1126,0
51.2866,2.56194,0
47.5086,14.4739,0
35.1089,4.40119,0
43.3908,26.1056,0
30.0654,15.6027,0
44.7994,15.2836,0
77.7071,67.1025,0.13359
63.3144,64.4368,0.578113
64.8405,41.1879,1.37524
53.998,3.3126,2.82397
62.9549,0.39383,8.004
53.6732,0.504696,17.12
57.5747,10.3868,23.2602
57.9597,0.171479,24.135
47.8308,0.631521,0
50.3365,2.27759,0
45.3169,0.0971715,0
41.3972,0.054157,0
47.9768,0.0342958,0
40.3956,0,0
45.2555,0,0
35.0739,0,0
36.7606,0,0
42.8919,0,0
28.6162,0,0
36.6324,0,0
31.5987,0.0356256,0
31.2261,0,0.92532
37.0459,0,0
28.9645,0,0
37.0437,0,2.30588
28.7031,0,4.4635
32.6729,0,10.2417
31.8665,0,1.11571
31.0548,87.7737,3.88499
38.0365,108.846,22.4242
48.1065,9.51607,0
33.6901,14.6994,0
29.12,73.5515,0
36.8615,19.8739,0
50.4691,33.0006,0
49.5645,4.05715,0
35.6702,6.30368,0
45.0835,12.7236,0
47.0511,10.2412,0
31.0923,10.0173,0
40.1397,60.4246,0
36.7221,27.8685,0
32.5961,0.123942,0
37.5735,27.423,0
41.738,4.44869,0
39.8075,3.09205,0
33.8176,17.4593,0
41.9852,10.6676,0
60.5636,37.6923,0
57.9507,59.8608,0.258713
58.7247,3.16271,0.606849
66.7809,0.331258,1.01913
54.9782,11.0094,2.02354
53.4327,4.14342,2.36278
60.4713,0,4.05394
45.7657,3.65973,4.88948
56.1464,0.527146,0
52.4333,1.00129,0
43.46,2.77081,0
49.4011,2.51841,0
36.5362,0.205775,0
42.0865,1.17564,0
34.3199,0,0
35.5867,0,0
37.911,0,0
32.7551,0,0
35.7739,0,0
33.4472,0,0
34.5185,0,0
33.3747,0,0
32.9857,0,0
37.8862,0,0
44.6093,0,62.5599
47.9441,0,24.7458
49.9888,29.9907,5.08099
48.3533,81.0585,7.23841
45.1823,3.71236,1.7957
70.094,129.979,0
39.5597,29.6883,0
43.9163,10.0807,0
42.4301,35.4723,0
30.0634,139.027,0
41.0871,51.5377,0
42.0031,432.935,0
42.1922,25.796,0
70.15,1.60887,0
41.6749,83.8782,0
35.1274,169.329,0
37.3898,6.66532,0
46.2818,3.01896,0
43.4155,3.54781,0
40.541,4.00859,0
42.6455,20.8701,0
44.3427,22.6959,0
126.893,5.56583,0
72.0242,1.16008,0
75.24,80.034,0
55.2354,15.7376,0
74.6184,20.1607,0
82.9788,140.119,0
82.7917,63.4382,0
76.7439,2.78149,0.0105323
67.9239,25.3812,0.955768
70.9389,55.896,1.2203
70.5032,1.16606,0
61.0258,10.1058,0
67.3028,12.6056,0
80.0412,52.5882,0
48.81,0.0342958,0
55.1943,0,0
46.7383,9.96546,0
60.2623,0,0
46.2763,0,0
38.0609,0,0
48.4625,0,0
32.6094,0,0
41.8695,2.22054,0
42.7509,0,155.969
38.1973,0,41.1657
36.1752,0,0
31.186,0,0.585468
34.5572,0.0534384,1.52653
29.1907,0.849077,13.4109
35.7125,2.80255,56.603
33.6607,2.36989,2.56567
59.9095,1.06749,3.16471
40.6968,22.5087,0
38.8,18.2922,0
44.96,13.2803,0
36.8904,42.9363,0
52.7144,43.4829,0
45.0489,138.245,0
45.0459,27.0192,0
106.121,44.3618,0
123.731,6.02476,0
75.6082,7.98848,0
142.155,38.1338,0
84.6535,36.8764,0
66.2279,2.13901,0
36.7838,16.9273,0
150.773,13.2849,0
56.2133,18.8486,0
164.849,329.935,0
87.0373,278.996,0
165.82,272.371,0
101.706,39.6901,0
63.8661,155.059,0
75.9477,73.1706,0
77.7921,2.10394,0
87.1141,37.6988,0.230317
69.8253,0.794587,0.461083
74.2968,0,0.584607
72.1155,120.589,0
119.856,86.7848,0
78.9512,6.93305,0
54.7037,25.9684,0
61.9029,0,0
62.884,2.36989,0
49.3359,0,0
45.2196,0,0
40.0154,0,0
43.6559,0,0
43.7206,0,0
38.5728,0,0
43.0913,0.0356256,0
39.1038,0,0
39.7274,0,0
41.6788,0,0
46.7537,0,2.69784
29.491,0,0.458404
31.4468,2.36989,4.87719
46.3126,0.201878,0.613582
32.3408,58.6794,0
35.4424,469.414,0
38.6451,8.08854,0
45.8874,27.2213,0
36.3706,42.8785,0
41.3954,55.7828,0
41.9974,185.155,0
31.263,81.0802,0
36.4843,167.116,0
36.2388,50.4482,0
46.7762,28.198,0
45.2019,7.34231,0
50.6042,30.6134,0
42.1601,5.58282,0
81.5693,1.10761,0
62.4081,3.70619,0
58.73,9.64499,0
68.8416,19.2925,0
41.4696,4.16902,0
43.6179,63.8146,0
44.0055,63.4685,0
71.624,131.014,0
94.3093,37.7456,0
76.676,9.74938,0
72.8572,0.923521,0
69.7009,11.8538,0.496642
68.4721,0.581885,0.57321
73.4355,0.376811,0.936576
60.0818,1.11545,0
44.7246,1.95486,0
45.0997,0.0897826,0
49.148,0,0
37.0506,0,0
46.5898,0,0
34.7763,0,0
36.7428,0,0
37.212,0,0
30.1488,0,0
38.1799,0,0
29.9802,0,0
30.1254,0,0
35.7051,0,0
31.4137,0,0
35.3475,0,0
31.1824,0,0
37.6708,178.335,38.2768
39.4986,519.153,0.0173346
52.0696,0.139946,8.46952
92.1428,8.47564,2.39337
36.513,25.0799,0.122121
29.2061,30.1998,0
33.1486,35.7444,0
32.422,16.6819,0
36.98,5.11227,0
35.0045,8.86534,0
48.6497,3.41155,0
37.5636,11.7884,0
47.1437,28.2055,0
47.551,8.40656,0
83.2466,5.79604,0
80.5912,3.12662,0
36.2047,36.4372,0
75.1494,72.3046,0
60.0168,13.4726,0
39.985,5.32817,0
44.7593,11.2688,0
42.7786,11.5692,0
46.6608,4.05769,0
36.6299,3.91851,0
40.0614,67.3108,0
71.6941,30.2343,0
66.7034,31.0198,0
61.113,17.2231,0
48.4863,2.25328,0
49.4448,0.546259,0
46.5464,1.01461,0.00746771
76.0638,1.84659,0
55.8202,11.2936,0
76.9052,91.0049,0
52.8079,2.62462,0
55.6195,0.0370091,0
48.9863,0,0
40.2296,0.0356256,0
40.992,0,0
37.607,0,0
31.1981,0,0
39.666,0,0
28.5048,0,0
35.6417,0,0
34.0647,0,0
32.7844,0,0
38.2693,0,0
29.9947,0,0
36.5011,0,18.6291
31.1947,0.0712512,1.91393
29.902,110.487,8.46754
48.9359,7.8577,0
53.795,126.428,0
44.3373,12.6514,0
30.0209,5.9517,0
29.3307,13.6712,0
35.5173,35.0801,0
47.4766,85.2073,0
37.1343,27.0084,0
41.8247,65.3731,0
41.855,258.581,0
62.8321,140.265,0
